score,mean_epochs,std_score,nasa_score,mae,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
999,999,999,999,999,1700156845,False,1,212738aa,2023-11-16_18-47-25,30.040245056152344,30.040245056152344,13317,gpu22,150.214.140.128,30.040245056152344,1,
