extra_channel,epochs,fc2,epoch_reducers,fold,arch_hash,net_hash,ae_hash,batch_size,window,l1,l2,dropout,batch_normalization,lr,variational_mode,dec_blocks,dec_activation,eta,block_size,nblocks,msblocks,conv_activation,kernel_size,filters,dilation_rate,dense_activation,fc1,f1,f2,f3,pretrain,freeze,ae_loss,ae_rec_loss,ae_kl_loss,net_score,net_mae,net_mse,net_NASA_score,status,ae_time,net_time,kernels,attention,bidirectional,cell_type,lstm_units,net_name,experiment,input_shape,num_embeddings,channels
True,100,182.0,,1,4cd4fcfa9598877c2afeae8b1765780be7df6eb9,ed603d08eff5f68cd01cea64148098ff48450068,,53.0,100.0,0.000809653161556,0.000625474650743,0.191240541638742,True,0.00031416717417,True,4.0,relu,0.5,3.0,2.0,4.0,LeakyReLU,"(3, 3)",32.0,2.0,relu,166.0,5.0,10.0,15.0,True,False,,,,0.0891702100634574,0.1334461271762848,0.2281184792518615,0.0121829221025109,FINISHED,,596.6189095973969,,,,,,cnn,rnn_cnn_rna,,,3.49
True,100,171.0,,0,7352f76aa68a031278d0de359371b3573a72c2a2,1047dda1188fbfb6c6b42540cf8a3f57201fd76d,,38.0,100.0,0.000441433012672,0.000675102361692,0.606761301608916,False,0.000169004310307,True,4.0,relu,0.5,2.0,3.0,4.0,tanh,"(3, 3)",32.0,10.0,tanh,118.0,5.0,10.0,15.0,True,False,,,,0.1143339574337005,0.1789535284042358,0.0804649144411087,0.0159351360052824,FINISHED,,1022.84002327919,,,,,,cnn,rnn_cnn_rna,,,2.766564996930307
True,100,182.0,,2,4cd4fcfa9598877c2afeae8b1765780be7df6eb9,2c18aaf70155b2b564f533b23e6590abe7e493d1,,53.0,100.0,0.000809653161556,0.000625474650743,0.191240541638742,True,0.00031416717417,True,4.0,relu,0.5,3.0,2.0,4.0,LeakyReLU,"(3, 3)",32.0,2.0,relu,166.0,5.0,10.0,15.0,True,False,,,,0.1015349328517913,0.1463730484247207,0.0733402520418167,0.0123857427388429,FINISHED,,839.3145217895508,,,,,,cnn,rnn_cnn_rna,,,3.49
True,100,171.0,,1,7352f76aa68a031278d0de359371b3573a72c2a2,84f7f9b6b25a7a5ce64f517f2ad1c7fbb8d68266,,38.0,100.0,0.000441433012672,0.000675102361692,0.606761301608916,False,0.000169004310307,True,4.0,relu,0.5,2.0,3.0,4.0,tanh,"(3, 3)",32.0,10.0,tanh,118.0,5.0,10.0,15.0,True,False,,,,0.3368154764175415,0.559622585773468,0.3791195154190063,0.0579059422016143,FINISHED,,1327.1686174869535,,,,,,cnn,rnn_cnn_rna,,,2.766564996930307
True,100,166.0,,0,dced3ccdc890db7a3b2cf014f5dc8ba31c615dc0,4f014864c65ae46b397890859b46a015de30a6cd,,38.0,100.0,0.000942860375691,0.000358922966846,0.295828886365437,True,0.000284117873914,True,4.0,relu,0.5,2.0,3.0,4.0,tanh,"(3, 3)",32.0,9.0,relu,119.0,5.0,10.0,15.0,True,False,,,,0.1154846176505088,0.1754195243120193,0.0723031759262085,0.0150784738361835,FINISHED,,856.87446808815,,,,,,cnn,rnn_cnn_rna,,,1.7012540593775034
True,100,182.0,,3,4cd4fcfa9598877c2afeae8b1765780be7df6eb9,272ef840b04d63e321ae04bf6dcb5cea88a7aace,,53.0,100.0,0.000809653161556,0.000625474650743,0.191240541638742,True,0.00031416717417,True,4.0,relu,0.5,3.0,2.0,4.0,LeakyReLU,"(3, 3)",32.0,2.0,relu,166.0,5.0,10.0,15.0,True,False,,,,0.3305068910121918,0.5451959371566772,0.3655659258365631,0.0563934184610843,FINISHED,,1843.95544052124,,,,,,cnn,rnn_cnn_rna,,,3.49
True,100,235.0,,0,bfea5b6519747a90f0e140944354966d32285396,a5c4150127103c798e6df25a745203d60b70a609,,61.0,100.0,0.000527327745155,0.000163926637317,0.725471159257574,False,0.000882183453273,True,4.0,relu,0.5,2.0,2.0,4.0,tanh,"(3, 3)",32.0,7.0,LeakyReLU,83.0,5.0,10.0,15.0,True,False,,,,0.1266291290521621,0.1899986863136291,0.0935987457633018,0.0164332427084445,FINISHED,,633.3110342025757,,,,,,cnn,rnn_cnn_rna,,,2.1555270995257008
True,100,166.0,,1,dced3ccdc890db7a3b2cf014f5dc8ba31c615dc0,d764d44d55f1d97a5b7cd3e8f3a3b93db92c6633,,38.0,100.0,0.000942860375691,0.000358922966846,0.295828886365437,True,0.000284117873914,True,4.0,relu,0.5,2.0,3.0,4.0,tanh,"(3, 3)",32.0,9.0,relu,119.0,5.0,10.0,15.0,True,False,,,,0.0991792008280754,0.155645802617073,0.0595791488885879,0.0146874636411666,FINISHED,,861.4631910324097,,,,,,cnn,rnn_cnn_rna,,,1.7012540593775034
True,100,235.0,,1,bfea5b6519747a90f0e140944354966d32285396,4e986d57282f7eec52dd115f46661535160890e9,,61.0,100.0,0.000527327745155,0.000163926637317,0.725471159257574,False,0.000882183453273,True,4.0,relu,0.5,2.0,2.0,4.0,tanh,"(3, 3)",32.0,7.0,LeakyReLU,83.0,5.0,10.0,15.0,True,False,,,,0.3394522368907928,0.5634926557540894,0.4052079021930694,0.0583241023123264,FINISHED,,507.008314371109,,,,,,cnn,rnn_cnn_rna,,,2.1555270995257008
True,100,166.0,,2,dced3ccdc890db7a3b2cf014f5dc8ba31c615dc0,7bb3f29861a5b4e3ac93ac91cdc956a99c9c599a,,38.0,100.0,0.000942860375691,0.000358922966846,0.295828886365437,True,0.000284117873914,True,4.0,relu,0.5,2.0,3.0,4.0,tanh,"(3, 3)",32.0,9.0,relu,119.0,5.0,10.0,15.0,True,False,,,,0.1051294729113578,0.1498781144618988,0.0684458389878273,0.0125896362587809,FINISHED,,1018.931117773056,,,,,,cnn,rnn_cnn_rna,,,1.7012540593775034
True,100,166.0,,3,dced3ccdc890db7a3b2cf014f5dc8ba31c615dc0,9cbd4a0eb4fe20de2728f3e8dd7d7334b90fcc10,,38.0,100.0,0.000942860375691,0.000358922966846,0.295828886365437,True,0.000284117873914,True,4.0,relu,0.5,2.0,3.0,4.0,tanh,"(3, 3)",32.0,9.0,relu,119.0,5.0,10.0,15.0,True,False,,,,0.1228390336036682,0.1789842247962951,0.082305260002613,0.0151168592274189,FINISHED,,481.56841802597046,,,,,,cnn,rnn_cnn_rna,,,1.7012540593775034
True,100,185.0,,0,d6edaa0ccb4fd9fb38137e7c4f33730dab36fa27,e2c0c79eb11cfe1ac1db48b036103efbab4f9733,,56.0,100.0,0.000117434498719,0.00061288832431,0.88753140181721,False,0.000830623145961,True,4.0,relu,0.5,2.0,2.0,4.0,relu,"(3, 3)",32.0,3.0,relu,173.0,5.0,10.0,15.0,True,False,,,,0.128762349486351,0.2028398811817169,0.0656595081090927,0.0176819954067468,FINISHED,,1488.6501710414886,,,,,,cnn,rnn_cnn_rna,,,3.181523314658319
True,100,166.0,,4,dced3ccdc890db7a3b2cf014f5dc8ba31c615dc0,20cc1565d410ab280c8359f88d6c7feeb7f3d254,,38.0,100.0,0.000942860375691,0.000358922966846,0.295828886365437,True,0.000284117873914,True,4.0,relu,0.5,2.0,3.0,4.0,tanh,"(3, 3)",32.0,9.0,relu,119.0,5.0,10.0,15.0,True,False,,,,0.0953906700015068,0.1470904350280761,0.0584597028791904,0.013917033560574,FINISHED,,749.0043423175812,,,,,,cnn,rnn_cnn_rna,,,1.7012540593775034
True,100,136.0,,0,31eeb078dd71640af451865c813135cffc09303f,ce08948fc07b917d53bf5e977fcc770ca3e0ddde,,37.0,100.0,0.00090291816498,0.000355806583398,0.583060799773824,False,0.000666401908594,True,4.0,relu,0.5,3.0,2.0,4.0,tanh,"(3, 3)",32.0,5.0,relu,120.0,5.0,10.0,15.0,True,False,,,,0.1229641214013099,0.1870899498462677,0.0766800493001937,0.0161174647510051,FINISHED,,832.2167961597443,,,,,,cnn,rnn_cnn_rna,,,1.7071950230190327
True,100,136.0,,1,31eeb078dd71640af451865c813135cffc09303f,4d0c1505d1228efc9ebaf05087b8fdc96834bab9,,37.0,100.0,0.00090291816498,0.000355806583398,0.583060799773824,False,0.000666401908594,True,4.0,relu,0.5,3.0,2.0,4.0,tanh,"(3, 3)",32.0,5.0,relu,120.0,5.0,10.0,15.0,True,False,,,,0.0928564369678497,0.1423759162425995,0.3960410952568054,0.0131173953413963,FINISHED,,514.0489494800568,,,,,,cnn,rnn_cnn_rna,,,1.7071950230190327
True,100,185.0,,1,d6edaa0ccb4fd9fb38137e7c4f33730dab36fa27,63036362ac1f107183c7624a176f2d77d6b8ac97,,56.0,100.0,0.000117434498719,0.00061288832431,0.88753140181721,False,0.000830623145961,True,4.0,relu,0.5,2.0,2.0,4.0,relu,"(3, 3)",32.0,3.0,relu,173.0,5.0,10.0,15.0,True,False,,,,0.1128165274858474,0.1799908280372619,0.0539238303899765,0.0167594272643327,FINISHED,,1859.454383134842,,,,,,cnn,rnn_cnn_rna,,,3.181523314658319
True,100,185.0,,2,d6edaa0ccb4fd9fb38137e7c4f33730dab36fa27,376a03a99e6a5f44efcbd9a0f06e9031b894cdf4,,56.0,100.0,0.000117434498719,0.00061288832431,0.88753140181721,False,0.000830623145961,True,4.0,relu,0.5,2.0,2.0,4.0,relu,"(3, 3)",32.0,3.0,relu,173.0,5.0,10.0,15.0,True,False,,,,0.1088198944926261,0.1697099804878235,0.055121786892414,0.0149283716455101,FINISHED,,1152.039880514145,,,,,,cnn,rnn_cnn_rna,,,3.181523314658319
True,100,136.0,,2,31eeb078dd71640af451865c813135cffc09303f,d3d249b823ad096119d2eb9722bb80b70a9f5abf,,37.0,100.0,0.00090291816498,0.000355806583398,0.583060799773824,False,0.000666401908594,True,4.0,relu,0.5,3.0,2.0,4.0,tanh,"(3, 3)",32.0,5.0,relu,120.0,5.0,10.0,15.0,True,False,,,,0.3340495824813843,0.5523656010627747,0.3732939660549164,0.0571500957012176,FINISHED,,1534.5315337181091,,,,,,cnn,rnn_cnn_rna,,,1.7071950230190327
True,100,134.0,,0,d1ac0c63f02593e8d573ac30b81610535737f380,a7e3a6cb434dd33b002d922f29c9a04593493dcc,,37.0,100.0,4.4275580926e-05,0.000723200243229,0.801489665370556,True,0.000397200984167,True,4.0,relu,0.5,2.0,3.0,4.0,tanh,"(3, 3)",32.0,8.0,LeakyReLU,120.0,5.0,10.0,15.0,True,False,,,,0.3211743235588074,0.522904098033905,0.3509670495986938,0.054064355790615,FINISHED,,965.0135428905488,,,,,,cnn,rnn_cnn_rna,,,2.9992679247448626
True,100,185.0,,3,d6edaa0ccb4fd9fb38137e7c4f33730dab36fa27,c2a7d4eabc7775d9f5306f95acef504618776c87,,56.0,100.0,0.000117434498719,0.00061288832431,0.88753140181721,False,0.000830623145961,True,4.0,relu,0.5,2.0,2.0,4.0,relu,"(3, 3)",32.0,3.0,relu,173.0,5.0,10.0,15.0,True,False,,,,0.1126208305358886,0.172526553273201,0.0551864802837371,0.0149533972144126,FINISHED,,1452.263198137283,,,,,,cnn,rnn_cnn_rna,,,3.181523314658319
True,100,201.0,,0,cf391980f5fbf218bda884a0cbad751157177ac7,8d796f9c3a988ef3c5c2c3d2de7fe5287dd8e96c,,61.0,100.0,0.000582791734561,0.000590353325692,0.241036272659708,False,0.000692629214201,True,4.0,relu,0.5,3.0,2.0,4.0,relu,"(3, 3)",32.0,2.0,tanh,179.0,5.0,10.0,15.0,True,False,,,,0.3222594559192657,0.5240625143051147,0.3488716781139374,0.0541925951838493,FINISHED,,1233.006602525711,,,,,,cnn,rnn_cnn_rna,,,2.83025622935248
True,100,185.0,,4,d6edaa0ccb4fd9fb38137e7c4f33730dab36fa27,0f7eb4a1dcc9c47487f55efde30d5249dfb821fe,,56.0,100.0,0.000117434498719,0.00061288832431,0.88753140181721,False,0.000830623145961,True,4.0,relu,0.5,2.0,2.0,4.0,relu,"(3, 3)",32.0,3.0,relu,173.0,5.0,10.0,15.0,True,False,,,,0.1060128137469291,0.1621044427156448,0.0519299507141113,0.0147639298811554,FINISHED,,1399.900850534439,,,,,,cnn,rnn_cnn_rna,,,3.181523314658319
True,100,251.0,,0,498231cf7b64ab0d8ccca10d746c2de8f13ff1b2,e79d982cc4f9397b76288a81cd488ea7fc1a0957,,39.0,100.0,0.000756928665737,0.000530187705787,0.249314193192445,True,0.000946434222297,True,4.0,relu,0.5,3.0,2.0,4.0,tanh,"(3, 3)",32.0,2.0,relu,143.0,5.0,10.0,15.0,True,False,,,,0.3214724957942962,0.5231114625930786,0.3899649679660797,0.0540885925292968,FINISHED,,665.8940486907959,,,,,,cnn,rnn_cnn_rna,,,2.7849191933937183
True,100,249.0,,0,2fbb1db89d3effa2ad6bef95a19d30e23535b3c1,ff3653a66b810b6f51c462d88b43fe74c78a5185,,38.0,100.0,0.000544749435426,0.000619554171381,0.159580070765935,True,0.000458251255743,True,4.0,relu,0.5,3.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,relu,146.0,5.0,10.0,15.0,True,False,,,,0.1217806488275528,0.1790304780006408,0.160987451672554,0.0152864875271916,FINISHED,,382.5890512466431,,,,,,cnn,rnn_cnn_rna,,,2.9725807642731965
True,100,187.0,,0,45afaf2b35f8cc4678e4a6af12b205dcc397b8d7,fcf9ef3d8689ac9c9c5aa4625828458439f175e6,,56.0,100.0,0.000188635112056,0.000825120354785,0.741048398012922,True,0.000448014502829,True,4.0,relu,0.5,2.0,2.0,4.0,relu,"(3, 3)",32.0,3.0,relu,172.0,5.0,10.0,15.0,True,False,,,,0.1282560527324676,0.1936426758766174,0.1400216966867447,0.0167759861797094,FINISHED,,389.0118219852448,,,,,,cnn,rnn_cnn_rna,,,2.2195876250006203
True,100,249.0,,1,2fbb1db89d3effa2ad6bef95a19d30e23535b3c1,4a11701530b396f8fe1b523718cb79012b9c1713,,38.0,100.0,0.000544749435426,0.000619554171381,0.159580070765935,True,0.000458251255743,True,4.0,relu,0.5,3.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,relu,146.0,5.0,10.0,15.0,True,False,,,,0.3369081914424896,0.5591979026794434,0.3895027339458465,0.0578650012612342,FINISHED,,508.5167667865753,,,,,,cnn,rnn_cnn_rna,,,2.9725807642731965
True,100,187.0,,1,45afaf2b35f8cc4678e4a6af12b205dcc397b8d7,c441f6a6605d1fa5573ce005cb2ae5c03453637a,,56.0,100.0,0.000188635112056,0.000825120354785,0.741048398012922,True,0.000448014502829,True,4.0,relu,0.5,2.0,2.0,4.0,relu,"(3, 3)",32.0,3.0,relu,172.0,5.0,10.0,15.0,True,False,,,,0.0926209688186645,0.1424305737018585,0.0429537184536457,0.0130893411114811,FINISHED,,993.3779797554016,,,,,,cnn,rnn_cnn_rna,,,2.2195876250006203
True,100,187.0,,2,45afaf2b35f8cc4678e4a6af12b205dcc397b8d7,5292c15e9d616bd1403aff609f732cd1947f6d0b,,56.0,100.0,0.000188635112056,0.000825120354785,0.741048398012922,True,0.000448014502829,True,4.0,relu,0.5,2.0,2.0,4.0,relu,"(3, 3)",32.0,3.0,relu,172.0,5.0,10.0,15.0,True,False,,,,0.1032545790076255,0.1503816843032837,0.1235553994774818,0.0127016259357333,FINISHED,,513.7789077758789,,,,,,cnn,rnn_cnn_rna,,,2.2195876250006203
True,100,182.0,,0,ecbfcb75b5aab2b8e8a211ae28081ec211aff774,699e90ab9fd631a60d574fd56beae0c3b8bfd3bc,,52.0,100.0,0.000763723098343,0.000549189665944,0.870038689134114,True,1.6894239041e-05,True,4.0,relu,0.5,3.0,3.0,4.0,tanh,"(3, 3)",32.0,1.0,relu,166.0,5.0,10.0,15.0,True,False,,,,0.1473535150289535,0.2354894876480102,0.1541397869586944,0.0207859948277473,FINISHED,,1346.2113950252533,,,,,,cnn,rnn_cnn_rna,,,2.0322890141550936
True,100,182.0,,1,ecbfcb75b5aab2b8e8a211ae28081ec211aff774,8f4ee54b69de26dce18030afd4b9551c7c500ce2,,52.0,100.0,0.000763723098343,0.000549189665944,0.870038689134114,True,1.6894239041e-05,True,4.0,relu,0.5,3.0,3.0,4.0,tanh,"(3, 3)",32.0,1.0,relu,166.0,5.0,10.0,15.0,True,False,,,,0.3380615413188934,0.5611217021942139,27.8828125,0.058070782572031,FINISHED,,449.5127317905426,,,,,,cnn,rnn_cnn_rna,,,2.0322890141550936
True,100,187.0,,3,45afaf2b35f8cc4678e4a6af12b205dcc397b8d7,31f984517eb06ac318ea65ff45657b2fe3cc362a,,56.0,100.0,0.000188635112056,0.000825120354785,0.741048398012922,True,0.000448014502829,True,4.0,relu,0.5,2.0,2.0,4.0,relu,"(3, 3)",32.0,3.0,relu,172.0,5.0,10.0,15.0,True,False,,,,0.1223266869783401,0.1786247193813324,0.1345477253198623,0.0150257116183638,FINISHED,,514.3167617321014,,,,,,cnn,rnn_cnn_rna,,,2.2195876250006203
True,100,187.0,,4,45afaf2b35f8cc4678e4a6af12b205dcc397b8d7,cf5a30ffea06c9e5ad509cece6fd1f55e4b7b3d6,,56.0,100.0,0.000188635112056,0.000825120354785,0.741048398012922,True,0.000448014502829,True,4.0,relu,0.5,2.0,2.0,4.0,relu,"(3, 3)",32.0,3.0,relu,172.0,5.0,10.0,15.0,True,False,,,,0.093708299100399,0.1391437202692031,0.1174524873495101,0.0131406355649232,FINISHED,,552.4019961357117,,,,,,cnn,rnn_cnn_rna,,,2.2195876250006203
True,100,65.0,,0,c77ffadacc7f18e6f45c414639def86d7e782433,f755f0ec09f1927974168607b181ccee589c0cc3,,61.0,100.0,0.000553072355343,0.000971051208199,0.097342589012238,False,0.000509171736359,True,4.0,relu,0.5,3.0,2.0,4.0,tanh,"(3, 3)",32.0,3.0,relu,181.0,5.0,10.0,15.0,True,False,,,,0.123301200568676,0.182677537202835,0.2987661957740783,0.0156835280358791,FINISHED,,713.2137219905853,,,,,,cnn,rnn_cnn_rna,,,2.1615537053009746
True,100,65.0,,1,c77ffadacc7f18e6f45c414639def86d7e782433,cbf489e8baa4f1a2658f61c11e7fcd094dbef474,,61.0,100.0,0.000553072355343,0.000971051208199,0.097342589012238,False,0.000509171736359,True,4.0,relu,0.5,3.0,2.0,4.0,tanh,"(3, 3)",32.0,3.0,relu,181.0,5.0,10.0,15.0,True,False,,,,0.0930336937308311,0.1399864852428436,0.2737427353858948,0.0128597868606448,FINISHED,,650.0801520347595,,,,,,cnn,rnn_cnn_rna,,,2.1615537053009746
True,100,184.0,,0,0609c1aa1c35d0a6cf4f7499fbe16fc739e5354e,44397624a812102d4224b6f582fefc91458bed48,,57.0,100.0,0.000117238190571,0.000813782795308,0.783066214274979,True,0.000712059581104,True,4.0,relu,0.5,2.0,3.0,4.0,relu,"(3, 3)",32.0,4.0,tanh,171.0,5.0,10.0,15.0,True,False,,,,0.3217470645904541,0.5234458446502686,0.3476873338222503,0.0541251450777053,FINISHED,,754.4077553749084,,,,,,cnn,rnn_cnn_rna,,,3.217232500377316
True,100,65.0,,2,c77ffadacc7f18e6f45c414639def86d7e782433,dbb9adad6fdfb29386894311d9b5bd5d71ce105c,,61.0,100.0,0.000553072355343,0.000971051208199,0.097342589012238,False,0.000509171736359,True,4.0,relu,0.5,3.0,2.0,4.0,tanh,"(3, 3)",32.0,3.0,relu,181.0,5.0,10.0,15.0,True,False,,,,0.1026321202516555,0.1467228084802627,0.2827332317829132,0.0128208193928003,FINISHED,,717.1585037708282,,,,,,cnn,rnn_cnn_rna,,,2.1615537053009746
True,100,236.0,,0,22976ccb91c669d8a4df6d85f2bb1fceeedf0658,d99df7458275b2239fad46a090597216fbed8820,,61.0,100.0,0.000406491621706,0.000570444584661,0.039727302847414,True,0.000888190411812,True,4.0,relu,0.5,3.0,3.0,4.0,relu,"(3, 3)",32.0,5.0,LeakyReLU,81.0,5.0,10.0,15.0,True,False,,,,0.3220995962619781,0.524087131023407,0.3489308953285217,0.0541932098567485,FINISHED,,1163.8047969341278,,,,,,cnn,rnn_cnn_rna,,,3.2930460153839225
True,100,65.0,,3,c77ffadacc7f18e6f45c414639def86d7e782433,95bb60f321a5a42a8966d10f6e2a3d6b8f401002,,61.0,100.0,0.000553072355343,0.000971051208199,0.097342589012238,False,0.000509171736359,True,4.0,relu,0.5,3.0,2.0,4.0,tanh,"(3, 3)",32.0,3.0,relu,181.0,5.0,10.0,15.0,True,False,,,,0.1237128004431724,0.1774579584598541,0.302855908870697,0.0150880338624119,FINISHED,,653.8166375160217,,,,,,cnn,rnn_cnn_rna,,,2.1615537053009746
True,100,65.0,,0,8656ac655913be4ef112ed8cf176279cd6a218f3,2eb83adeb48477bf09bed62a28d20339fc1c3497,,62.0,100.0,0.000117942368108,0.00076909087897,0.259535558072697,False,0.00064305969502,True,4.0,relu,0.5,2.0,2.0,4.0,LeakyReLU,"(3, 3)",32.0,3.0,tanh,181.0,5.0,10.0,15.0,True,False,,,,0.1251387298107147,0.1874861866235733,0.1236644387245178,0.0158431008458137,FINISHED,,363.25040340423584,,,,,,cnn,rnn_cnn_rna,,,1.7771639902152947
True,100,65.0,,1,8656ac655913be4ef112ed8cf176279cd6a218f3,fb5e83abe1c007aff23398993f5f9ea5a704dbe1,,62.0,100.0,0.000117942368108,0.00076909087897,0.259535558072697,False,0.00064305969502,True,4.0,relu,0.5,2.0,2.0,4.0,LeakyReLU,"(3, 3)",32.0,3.0,tanh,181.0,5.0,10.0,15.0,True,False,,,,0.3371675014495849,0.5594388246536255,0.3805769383907318,0.0578922741115093,FINISHED,,836.9143090248108,,,,,,cnn,rnn_cnn_rna,,,1.7771639902152947
True,100,65.0,,4,c77ffadacc7f18e6f45c414639def86d7e782433,d3e76fd86f3e7e8a29a26bb827b8fbcd5d3b3e3d,,61.0,100.0,0.000553072355343,0.000971051208199,0.097342589012238,False,0.000509171736359,True,4.0,relu,0.5,3.0,2.0,4.0,tanh,"(3, 3)",32.0,3.0,relu,181.0,5.0,10.0,15.0,True,False,,,,0.1009507030248642,0.1527574807405471,0.0688011869788169,0.0146088674664497,FINISHED,,1295.0651378631592,,,,,,cnn,rnn_cnn_rna,,,2.1615537053009746
True,100,160.0,,0,7bb7bddbe7eca824d159bc3553d991b1894826cf,c73d985167d41c2b27dfddfeb914b38078b952e7,,40.0,100.0,0.000594639263327,0.000345357792969,0.323216836454604,True,0.000464422681383,True,4.0,relu,0.5,3.0,2.0,4.0,tanh,"(3, 3)",32.0,8.0,LeakyReLU,175.0,5.0,10.0,15.0,True,False,,,,0.3231081962585449,0.5256081819534302,0.3743017613887787,0.0543566420674324,FINISHED,,704.0953786373138,,,,,,cnn,rnn_cnn_rna,,,2.392501674077324
True,100,169.0,,0,0bd1abfd7a6b17c0b50cbcf4672a74e5c11e4700,9d837948ae9578473faa43102aef5b96f21bd37d,,39.0,100.0,9.1514870666e-05,0.000783094184737,0.76155279930435,False,0.000812486452998,True,4.0,relu,0.5,3.0,2.0,4.0,LeakyReLU,"(3, 3)",32.0,9.0,LeakyReLU,117.0,5.0,10.0,15.0,True,False,,,,0.1318207532167434,0.1928902417421341,0.1214803159236908,0.016061270609498,FINISHED,,618.76953125,,,,,,cnn,rnn_cnn_rna,,,2.469914131704708
True,100,182.0,,0,56af6bf5ac1d718020353031bd2615db08ba9a12,fc7975521a02728674e08583d55fdd78210f7bb8,,54.0,100.0,0.00099692163114,0.000565820650172,0.271113168431777,False,0.000798925608264,True,4.0,relu,0.5,2.0,3.0,4.0,tanh,"(3, 3)",32.0,5.0,relu,168.0,5.0,10.0,15.0,True,False,,,,0.3225470781326294,0.5240600109100342,0.3805555999279022,0.0541959963738918,FINISHED,,495.3130702972412,,,,,,cnn,rnn_cnn_rna,,,1.6601682525827424
True,100,169.0,,1,0bd1abfd7a6b17c0b50cbcf4672a74e5c11e4700,5e449074dd5b23b5192da1f70d87b335e1d12ad6,,39.0,100.0,9.1514870666e-05,0.000783094184737,0.76155279930435,False,0.000812486452998,True,4.0,relu,0.5,3.0,2.0,4.0,LeakyReLU,"(3, 3)",32.0,9.0,LeakyReLU,117.0,5.0,10.0,15.0,True,False,,,,0.0952603816986084,0.131940871477127,0.049016997218132,0.0114650810137391,FINISHED,,1157.117799282074,,,,,,cnn,rnn_cnn_rna,,,2.469914131704708
True,100,134.0,,0,0b38bf7b4e9ec2c636749ecfd820baec1b8b2277,d9351146d015f432e6bf6dfc50585b76c52c0aea,,38.0,100.0,0.000230398296678,0.000540073828625,0.006177617699065,True,0.000719127486258,True,4.0,relu,0.5,3.0,3.0,4.0,LeakyReLU,"(3, 3)",32.0,4.0,tanh,119.0,5.0,10.0,15.0,True,False,,,,0.3237154483795166,0.5266907215118408,0.3566874861717224,0.0544716455042362,FINISHED,,845.7172346115112,,,,,,cnn,rnn_cnn_rna,,,1.632524177593333
True,100,235.0,,0,25b60621aa9fc505d52bad3a400d037f7f819cf2,54980c5a16a0a19da18ee52e1cb8c1d45ca07d61,,59.0,100.0,0.000206769662841,0.000764254590381,0.141753670092278,False,0.000388727120921,True,4.0,relu,0.5,2.0,2.0,4.0,tanh,"(3, 3)",32.0,6.0,relu,83.0,5.0,10.0,15.0,True,False,,,,0.1199256554245948,0.1769372820854187,0.0948366150259971,0.015255095437169,FINISHED,,402.12827706336975,,,,,,cnn,rnn_cnn_rna,,,2.5130103115479114
True,100,169.0,,2,0bd1abfd7a6b17c0b50cbcf4672a74e5c11e4700,fcd397c6f1989a9fcca8ccc8f7e35e4a32809a3b,,39.0,100.0,9.1514870666e-05,0.000783094184737,0.76155279930435,False,0.000812486452998,True,4.0,relu,0.5,3.0,2.0,4.0,LeakyReLU,"(3, 3)",32.0,9.0,LeakyReLU,117.0,5.0,10.0,15.0,True,False,,,,0.1119729205965995,0.1543442606925964,0.1108021289110183,0.0127104567363858,FINISHED,,1098.0807538032532,,,,,,cnn,rnn_cnn_rna,,,2.469914131704708
True,100,235.0,,1,25b60621aa9fc505d52bad3a400d037f7f819cf2,2a57f992930faa000e2a4efdbd15b578a7545d49,,59.0,100.0,0.000206769662841,0.000764254590381,0.141753670092278,False,0.000388727120921,True,4.0,relu,0.5,2.0,2.0,4.0,tanh,"(3, 3)",32.0,6.0,relu,83.0,5.0,10.0,15.0,True,False,,,,0.0935843214392662,0.141498178243637,0.0734502971172332,0.0128851030021905,FINISHED,,403.4914209842682,,,,,,cnn,rnn_cnn_rna,,,2.5130103115479114
True,100,235.0,,2,25b60621aa9fc505d52bad3a400d037f7f819cf2,4bce09c8c11de07df6ac3b5ced016845c31e454c,,59.0,100.0,0.000206769662841,0.000764254590381,0.141753670092278,False,0.000388727120921,True,4.0,relu,0.5,2.0,2.0,4.0,tanh,"(3, 3)",32.0,6.0,relu,83.0,5.0,10.0,15.0,True,False,,,,0.1023798882961273,0.1455481201410293,0.0777444168925285,0.0124370008707046,FINISHED,,439.9606323242188,,,,,,cnn,rnn_cnn_rna,,,2.5130103115479114
True,100,235.0,,3,25b60621aa9fc505d52bad3a400d037f7f819cf2,68d17ac595b890a191f0b965d9351a0f4cb9cc2b,,59.0,100.0,0.000206769662841,0.000764254590381,0.141753670092278,False,0.000388727120921,True,4.0,relu,0.5,2.0,2.0,4.0,tanh,"(3, 3)",32.0,6.0,relu,83.0,5.0,10.0,15.0,True,False,,,,0.1199742630124092,0.1770260632038116,0.0965778827667236,0.015332038514316,FINISHED,,361.0215911865234,,,,,,cnn,rnn_cnn_rna,,,2.5130103115479114
True,100,169.0,,3,0bd1abfd7a6b17c0b50cbcf4672a74e5c11e4700,0e73f9994dff991b9d913fc3f8e1880754746c2f,,39.0,100.0,9.1514870666e-05,0.000783094184737,0.76155279930435,False,0.000812486452998,True,4.0,relu,0.5,3.0,2.0,4.0,LeakyReLU,"(3, 3)",32.0,9.0,LeakyReLU,117.0,5.0,10.0,15.0,True,False,,,,0.1266726851463318,0.1819376647472381,0.069390669465065,0.0153455901890993,FINISHED,,1299.5563457012177,,,,,,cnn,rnn_cnn_rna,,,2.469914131704708
