extra_channel,epochs,fc2,epoch_reducers,fold,arch_hash,net_hash,ae_hash,batch_size,window,l1,l2,dropout,batch_normalization,lr,variational_mode,dec_blocks,dec_activation,eta,block_size,nblocks,msblocks,conv_activation,kernel_size,filters,dilation_rate,dense_activation,fc1,f1,f2,f3,pretrain,freeze,ae_loss,ae_rec_loss,ae_kl_loss,net_score,net_mae,net_mse,net_NASA_score,status,ae_time,net_time,kernels,attention,bidirectional,cell_type,lstm_units,net_name,experiment,input_shape,num_embeddings
False,100,249.0,,4,b7ec4f5acd879a13b8c0ea0cccc2aeb886075ef5,c5f98f2ed93ce475c5864d3ee1a7bc7e8b2665d4,,61.0,323.0,0.000853009455467,0.00029444889207,0.385365733485583,True,0.000391246751316,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,tanh,250.0,5.0,10.0,15.0,True,False,,,,0.1118051782250404,0.1695163547992706,0.0509710237383842,0.0159421544522047,FINISHED,,2129.0362215042114,,1.3709171687058286,0.2303174005108887,-0.4790867669422651,111.32730720988798,rnn,rnn_rnn_rna,,133.8985493372185
False,100,232.0,,1,005b66af74a57e41a3a920bc2961c69f3398efff,dd705d9a02da8409b052bd3e24aaea240930c1fb,,50.0,424.0,0.000740768617754,0.000697015740995,0.126075613712872,True,0.000705459243147,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,tanh,164.0,5.0,10.0,15.0,True,False,,,,0.0896649211645126,0.133417010307312,0.0319360494613647,0.0120407724753022,FINISHED,,4578.247606754303,,1.362309548321562,-0.3156470124584629,0.7200144533983395,56.26300893661258,rnn,rnn_rnn_rna,,261.8722310957027
False,100,235.0,,0,4e4521c6e876ae5f79da0d7cade83173bd7369ca,6930805b4ff8fe593206b4f06ce593676d1205b5,,48.0,317.0,0.000337995156852,0.00037558295264,0.631770189531933,True,0.000103042120442,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,217.0,5.0,10.0,15.0,True,False,,,,0.1173201724886894,0.168703407049179,0.0571749545633792,0.0144061464816331,FINISHED,,5150.282407045364,,1.2241446371602074,0.4930325893743992,1.0865903579335503,80.76737579157148,rnn,rnn_rnn_rna,,193.11960362649205
False,100,232.0,,2,005b66af74a57e41a3a920bc2961c69f3398efff,c6b67208c67a1248891a1ad43932fe114330c720,,50.0,424.0,0.000740768617754,0.000697015740995,0.126075613712872,True,0.000705459243147,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,tanh,164.0,5.0,10.0,15.0,True,False,,,,0.107763223350048,0.1533665210008621,0.0459443815052509,0.0132690966129302,FINISHED,,4579.079164743424,,1.362309548321562,-0.3156470124584629,0.7200144533983395,56.26300893661258,rnn,rnn_rnn_rna,,261.8722310957027
False,100,235.0,,1,4e4521c6e876ae5f79da0d7cade83173bd7369ca,8dbff476c4f3d598291542ba57628af617ceeacf,,48.0,317.0,0.000337995156852,0.00037558295264,0.631770189531933,True,0.000103042120442,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,217.0,5.0,10.0,15.0,True,False,,,,0.0951142534613609,0.1302272081375122,0.042835172265768,0.0112074567005038,FINISHED,,4881.763506650925,,1.2241446371602074,0.4930325893743992,1.0865903579335503,80.76737579157148,rnn,rnn_rnn_rna,,193.11960362649205
False,100,232.0,,3,005b66af74a57e41a3a920bc2961c69f3398efff,8bf7ccd45454d353c768be17ec25111d4f474205,,50.0,424.0,0.000740768617754,0.000697015740995,0.126075613712872,True,0.000705459243147,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,tanh,164.0,5.0,10.0,15.0,True,False,,,,0.1231172084808349,0.1782788038253784,0.0579239949584007,0.0147967617958784,FINISHED,,5484.136050701141,,1.362309548321562,-0.3156470124584629,0.7200144533983395,56.26300893661258,rnn,rnn_rnn_rna,,261.8722310957027
False,100,232.0,,4,005b66af74a57e41a3a920bc2961c69f3398efff,48e7861c4f626c1131370c14be060e76d1eb88cc,,50.0,424.0,0.000740768617754,0.000697015740995,0.126075613712872,True,0.000705459243147,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,tanh,164.0,5.0,10.0,15.0,True,False,,,,0.1093484982848167,0.160464808344841,0.0466281697154045,0.015627697110176,FINISHED,,5486.643418312073,,1.362309548321562,-0.3156470124584629,0.7200144533983395,56.26300893661258,rnn,rnn_rnn_rna,,261.8722310957027
False,100,235.0,,2,4e4521c6e876ae5f79da0d7cade83173bd7369ca,e593209aecc4ededfd6daa02d2821e2d8a68028d,,48.0,317.0,0.000337995156852,0.00037558295264,0.631770189531933,True,0.000103042120442,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,217.0,5.0,10.0,15.0,True,False,,,,0.1012596189975738,0.1438565552234649,0.0449582040309906,0.0122986482456326,FINISHED,,8678.76493883133,,1.2241446371602074,0.4930325893743992,1.0865903579335503,80.76737579157148,rnn,rnn_rnn_rna,,193.11960362649205
False,100,212.0,,0,432869249e78f82decefc7ac6c260961e9eb09cf,1617d283453a7fcb231515a763f1b0d141e33f0a,,33.0,355.0,0.000215821027497,0.000622890475819,0.114354461386696,True,9.4493990344e-05,True,4.0,relu,0.5,4.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,164.0,5.0,10.0,15.0,True,False,,,,0.1906358748674392,0.2843551933765411,0.154298722743988,0.0284874252974987,FINISHED,,6652.456423044205,,0.0630825042565688,-0.4353036225015712,1.1352011213193165,21.78835277088406,rnn,rnn_rnn_rna,,208.1270243220213
False,100,235.0,,3,4e4521c6e876ae5f79da0d7cade83173bd7369ca,ab35413e94b6b6e28f0f46a6306609418c4483b6,,48.0,317.0,0.000337995156852,0.00037558295264,0.631770189531933,True,0.000103042120442,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,217.0,5.0,10.0,15.0,True,False,,,,0.1219779103994369,0.1758444011211395,0.0613075718283653,0.0149037018418312,FINISHED,,5909.726252317429,,1.2241446371602074,0.4930325893743992,1.0865903579335503,80.76737579157148,rnn,rnn_rnn_rna,,193.11960362649205
False,100,69.0,,0,43bb36cfa71dcbb11832aab18778f83e3285275f,55bda6275adceb5bc1f971ff44dc9e38195ab5d6,,49.0,200.0,0.000962648414678,0.000835980120512,0.395074278635072,True,0.000699014464033,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,relu,79.0,5.0,10.0,15.0,True,False,,,,0.1231220886111259,0.1755348742008209,0.0595031194388866,0.0148506378754973,FINISHED,,2996.792989253998,,0.9421826674453232,0.1359129458824919,1.080372389537407,61.80272977439823,rnn,rnn_rnn_rna,,131.2874085342172
False,100,235.0,,4,4e4521c6e876ae5f79da0d7cade83173bd7369ca,6a265495f2ed03307a6991b733734b293ef1cc61,,48.0,317.0,0.000337995156852,0.00037558295264,0.631770189531933,True,0.000103042120442,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,217.0,5.0,10.0,15.0,True,False,,,,0.0829320549964904,0.1236756965517997,0.0345651693642139,0.0116167347878217,FINISHED,,6263.690710783005,,1.2241446371602074,0.4930325893743992,1.0865903579335503,80.76737579157148,rnn,rnn_rnn_rna,,193.11960362649205
False,100,69.0,,1,43bb36cfa71dcbb11832aab18778f83e3285275f,75fa6c4d3a6940da2dd51754cda4131babe71c04,,49.0,200.0,0.000962648414678,0.000835980120512,0.395074278635072,True,0.000699014464033,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,relu,79.0,5.0,10.0,15.0,True,False,,,,0.0932629406452179,0.1367360204458236,0.0360169745981693,0.012227470986545,FINISHED,,4995.483884334564,,0.9421826674453232,0.1359129458824919,1.080372389537407,61.80272977439823,rnn,rnn_rnn_rna,,131.2874085342172
False,100,69.0,,2,43bb36cfa71dcbb11832aab18778f83e3285275f,7accf02e9ab4a0554663176fdba352102a661253,,49.0,200.0,0.000962648414678,0.000835980120512,0.395074278635072,True,0.000699014464033,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,relu,79.0,5.0,10.0,15.0,True,False,,,,0.098494216799736,0.1425839960575103,0.0460283309221267,0.0123907551169395,FINISHED,,1919.6786966323853,,0.9421826674453232,0.1359129458824919,1.080372389537407,61.80272977439823,rnn,rnn_rnn_rna,,131.2874085342172
False,100,69.0,,3,43bb36cfa71dcbb11832aab18778f83e3285275f,c3c71fe6e467930b5c129ce4750afd7ddc0eaa64,,49.0,200.0,0.000962648414678,0.000835980120512,0.395074278635072,True,0.000699014464033,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,relu,79.0,5.0,10.0,15.0,True,False,,,,0.1218205913901329,0.1754434406757354,0.0595507286489009,0.0149339865893125,FINISHED,,2536.208779335022,,0.9421826674453232,0.1359129458824919,1.080372389537407,61.80272977439823,rnn,rnn_rnn_rna,,131.2874085342172
False,100,69.0,,4,43bb36cfa71dcbb11832aab18778f83e3285275f,1e9fefe580e1146cca7de5e104133858990f0e51,,49.0,200.0,0.000962648414678,0.000835980120512,0.395074278635072,True,0.000699014464033,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,relu,79.0,5.0,10.0,15.0,True,False,,,,0.0880614817142486,0.1319957226514816,0.0338773503899574,0.0123352520167827,FINISHED,,2969.607661485672,,0.9421826674453232,0.1359129458824919,1.080372389537407,61.80272977439823,rnn,rnn_rnn_rna,,131.2874085342172
False,100,127.0,,0,492d1979f4cf35fc4366f525b23d4f8535a2e380,b0531147f651f318f34f3049e6860e423c452bef,,61.0,256.0,0.000756930652949,3.9244244697e-05,0.142347193577691,False,0.000412998052886,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,102.0,5.0,10.0,15.0,True,False,,,,0.1292870938777923,0.1849516034126281,0.0652492046356201,0.0154776750132441,FINISHED,,2718.1677861213684,,0.129396748794385,-0.073138750702135,0.9469727098824596,90.49267910431942,rnn,rnn_rnn_rna,,123.88345451552772
False,100,173.0,,0,f5f32fa8308231cccbffa333cb778026810e6982,506113add28813b72316a3dd23249b69317e786f,,51.0,211.0,0.000875673545477,0.000177557083979,0.706312581070145,True,0.000826348510987,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,130.0,5.0,10.0,15.0,True,False,,,,0.1618273854255676,0.2373908758163452,0.1249227300286293,0.019224502146244,FINISHED,,4593.153119802475,,-0.1368416055919956,-0.1048936399091708,1.0778281429931178,122.03405538458412,rnn,rnn_rnn_rna,,201.56421051563336
False,100,127.0,,1,492d1979f4cf35fc4366f525b23d4f8535a2e380,3eb551ab83b95509fe9916efcdbf58a386fb99e0,,61.0,256.0,0.000756930652949,3.9244244697e-05,0.142347193577691,False,0.000412998052886,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,102.0,5.0,10.0,15.0,True,False,,,,0.0922070518136024,0.1307736933231353,0.0391743071377277,0.011762274429202,FINISHED,,2194.0991184711456,,0.129396748794385,-0.073138750702135,0.9469727098824596,90.49267910431942,rnn,rnn_rnn_rna,,123.88345451552772
False,100,127.0,,2,492d1979f4cf35fc4366f525b23d4f8535a2e380,b34bcada20318669303c7667aa9c98d516d608e4,,61.0,256.0,0.000756930652949,3.9244244697e-05,0.142347193577691,False,0.000412998052886,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,102.0,5.0,10.0,15.0,True,False,,,,0.1011777892708778,0.142501026391983,0.041702814400196,0.0122120939195156,FINISHED,,4147.561834573746,,0.129396748794385,-0.073138750702135,0.9469727098824596,90.49267910431942,rnn,rnn_rnn_rna,,123.88345451552772
False,100,127.0,,3,492d1979f4cf35fc4366f525b23d4f8535a2e380,6a2a2ef7859a3be818003d05d1135ddbeeddd115,,61.0,256.0,0.000756930652949,3.9244244697e-05,0.142347193577691,False,0.000412998052886,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,102.0,5.0,10.0,15.0,True,False,,,,0.1284773349761963,0.1851440668106079,0.0678999423980712,0.015642138198018,FINISHED,,2612.0612840652466,,0.129396748794385,-0.073138750702135,0.9469727098824596,90.49267910431942,rnn,rnn_rnn_rna,,123.88345451552772
False,100,127.0,,4,492d1979f4cf35fc4366f525b23d4f8535a2e380,8f303c104f7dd2418a00abf1a44089f8ebda23a1,,61.0,256.0,0.000756930652949,3.9244244697e-05,0.142347193577691,False,0.000412998052886,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,102.0,5.0,10.0,15.0,True,False,,,,0.0968878865242004,0.1431473791599273,0.0391258001327514,0.0135923698544502,FINISHED,,3075.045844554901,,0.129396748794385,-0.073138750702135,0.9469727098824596,90.49267910431942,rnn,rnn_rnn_rna,,123.88345451552772
False,100,147.0,,0,6484b0d9ae8f1fec2f03827ebac9c61f7958c3a4,755c9ff85c38a54dd77aac70144d38b4dca17125,,53.0,162.0,0.000153674052858,0.00017679625087,0.017626929132958,True,0.000268336061557,True,4.0,relu,0.5,4.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,relu,116.0,5.0,10.0,15.0,True,False,,,,0.1314204335212707,0.1909725964069366,0.0718802660703659,0.0161632094532251,FINISHED,,4541.819101333618,,1.1062902134636146,-0.4077867619540587,1.157523334426784,126.82641103037068,rnn,rnn_rnn_rna,,142.15003440969195
False,100,147.0,,1,6484b0d9ae8f1fec2f03827ebac9c61f7958c3a4,9fa5c0971277fc0a446e97197220d79cc30637cf,,53.0,162.0,0.000153674052858,0.00017679625087,0.017626929132958,True,0.000268336061557,True,4.0,relu,0.5,4.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,relu,116.0,5.0,10.0,15.0,True,False,,,,0.0907485783100128,0.1267659366130828,0.0346790254116058,0.011163992807269,FINISHED,,5331.021163225174,,1.1062902134636146,-0.4077867619540587,1.157523334426784,126.82641103037068,rnn,rnn_rnn_rna,,142.15003440969195
False,100,147.0,,2,6484b0d9ae8f1fec2f03827ebac9c61f7958c3a4,0fa2f50cd2aa6143a4a4a9d9da612357a94476d9,,53.0,162.0,0.000153674052858,0.00017679625087,0.017626929132958,True,0.000268336061557,True,4.0,relu,0.5,4.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,relu,116.0,5.0,10.0,15.0,True,False,,,,0.1094535663723945,0.1558263301849365,0.0478773228824138,0.0131929600611329,FINISHED,,4919.198970556259,,1.1062902134636146,-0.4077867619540587,1.157523334426784,126.82641103037068,rnn,rnn_rnn_rna,,142.15003440969195
False,100,226.0,,0,35716aacd1436e892dd878c1ec8260a48d42779b,be367f0212fbc4f1555fbf50cf271ccc30b4e2c7,,57.0,447.0,0.000116654472609,0.000317429755878,0.819038206790639,True,6.4923587551e-05,True,4.0,relu,0.5,4.0,4.0,4.0,relu,"(3, 3)",32.0,1.0,tanh,217.0,5.0,10.0,15.0,True,False,,,,0.5899717211723328,0.797838568687439,2.1954264640808105,0.0723813027143478,FINISHED,,5031.0507180690765,,1.351164945365314,-0.3649658660120309,1.477199113824507,59.7253851082312,rnn,rnn_rnn_rna,,128.45801601255155
False,100,147.0,,3,6484b0d9ae8f1fec2f03827ebac9c61f7958c3a4,e58a5e1cb5bd9c92e922d5a35ae1d23d712dc487,,53.0,162.0,0.000153674052858,0.00017679625087,0.017626929132958,True,0.000268336061557,True,4.0,relu,0.5,4.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,relu,116.0,5.0,10.0,15.0,True,False,,,,0.1226082295179367,0.1793085634708404,0.0572447031736373,0.0148741975426673,FINISHED,,5298.940891504288,,1.1062902134636146,-0.4077867619540587,1.157523334426784,126.82641103037068,rnn,rnn_rnn_rna,,142.15003440969195
False,100,147.0,,4,6484b0d9ae8f1fec2f03827ebac9c61f7958c3a4,f6736894a3de3bbcfda467892e03d3e52b14ce4b,,53.0,162.0,0.000153674052858,0.00017679625087,0.017626929132958,True,0.000268336061557,True,4.0,relu,0.5,4.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,relu,116.0,5.0,10.0,15.0,True,False,,,,0.1191810294985771,0.1761883348226547,0.0572435148060321,0.017208244651556,FINISHED,,4177.774116754532,,1.1062902134636146,-0.4077867619540587,1.157523334426784,126.82641103037068,rnn,rnn_rnn_rna,,142.15003440969195
False,100,235.0,,0,aa866f9a92a04b7e60f507a7b689eb8bdfae3f48,543b62d813c7126e07823ab4dca1490b423461f8,,45.0,455.0,0.000373860494892,0.000286800316119,0.253591467119854,True,0.000921212786392,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,113.0,5.0,10.0,15.0,True,False,,,,0.1326001435518264,0.1868994086980819,0.0687750279903411,0.0154359741136431,FINISHED,,4322.0528819561005,,0.771515025386021,0.96991636428842,-0.4566861794357442,83.73290019646454,rnn,rnn_rnn_rna,,160.19101766665517
False,100,235.0,,1,aa866f9a92a04b7e60f507a7b689eb8bdfae3f48,811ca3c36dc280db273f50c02ae9baead67d7b3d,,45.0,455.0,0.000373860494892,0.000286800316119,0.253591467119854,True,0.000921212786392,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,113.0,5.0,10.0,15.0,True,False,,,,0.093435913324356,0.1391902416944503,0.0354566648602485,0.0126114636659622,FINISHED,,6846.875860929489,,0.771515025386021,0.96991636428842,-0.4566861794357442,83.73290019646454,rnn,rnn_rnn_rna,,160.19101766665517
False,100,182.0,,0,7a8dbeeee679dd021d5cbca39d2e1a97ddf12fe5,42be918be3bf2cb6b13c4c0ea43d6fd46fb33cf5,,61.0,170.0,0.000254033814224,0.000744057210963,0.049742076815866,True,0.000308244911472,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,224.0,5.0,10.0,15.0,True,False,,,,0.1232961490750312,0.179591491818428,0.1042102053761482,0.0162539519369602,FINISHED,,5565.720687627792,,0.2279402960478744,-0.5070275458084399,0.2890784756592932,81.09615135426104,rnn,rnn_rnn_rna,,174.53981497739255
False,100,235.0,,2,aa866f9a92a04b7e60f507a7b689eb8bdfae3f48,1fbf89d11f8c4ef519feb4d4681c30d07a5c1baa,,45.0,455.0,0.000373860494892,0.000286800316119,0.253591467119854,True,0.000921212786392,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,113.0,5.0,10.0,15.0,True,False,,,,0.1108288764953613,0.1545347273349762,0.048492457717657,0.013184287585318,FINISHED,,5164.774762868881,,0.771515025386021,0.96991636428842,-0.4566861794357442,83.73290019646454,rnn,rnn_rnn_rna,,160.19101766665517
False,100,235.0,,3,aa866f9a92a04b7e60f507a7b689eb8bdfae3f48,6e447ec9377f7aeebee0ac2cf161d681e054e85e,,45.0,455.0,0.000373860494892,0.000286800316119,0.253591467119854,True,0.000921212786392,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,113.0,5.0,10.0,15.0,True,False,,,,0.1210463717579841,0.1780101060867309,0.0561665296554565,0.0147256040945649,FINISHED,,6842.757910013199,,0.771515025386021,0.96991636428842,-0.4566861794357442,83.73290019646454,rnn,rnn_rnn_rna,,160.19101766665517
False,100,235.0,,4,aa866f9a92a04b7e60f507a7b689eb8bdfae3f48,f1685985c796d23f872da49c9c5ca3ad2c1e8896,,45.0,455.0,0.000373860494892,0.000286800316119,0.253591467119854,True,0.000921212786392,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,113.0,5.0,10.0,15.0,True,False,,,,0.1155594140291214,0.1700117141008377,0.0514189228415489,0.0161515045911073,FINISHED,,5539.516243457794,,0.771515025386021,0.96991636428842,-0.4566861794357442,83.73290019646454,rnn,rnn_rnn_rna,,160.19101766665517
False,100,229.0,,0,908e59b1ee7024e82358fb69ee0a65a4aee45afa,87e346b28349d9dc693787ba0909ee61d113b625,,53.0,244.0,0.00024058355086,0.000174788057471,0.702569171340501,False,0.000640910338664,True,4.0,relu,0.5,4.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,220.0,5.0,10.0,15.0,True,False,,,,0.1355645507574081,0.1930493116378784,0.0863564610481262,0.0161964483559131,FINISHED,,7719.843191623688,,-0.3519998632137928,0.6701434045630301,0.2683970249657503,77.74202542164176,rnn,rnn_rnn_rna,,206.79754737628565
False,100,141.0,,0,cc6d78c9c0568497c93966e478d715d9afe7b00c,11f15dacd1ea109697edd9c6212c7433c9788c27,,52.0,294.0,0.00041024655422,0.000691292845477,0.544195707471922,True,0.000902293317321,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,relu,211.0,5.0,10.0,15.0,True,False,,,,0.1234995201230049,0.1772430092096328,0.0599638186395168,0.0149584002792835,FINISHED,,6036.093882083893,,0.0735688282924944,-0.1691192726708137,0.6817166318368915,121.20752767214424,rnn,rnn_rnn_rna,,186.505650020526
False,100,141.0,,1,cc6d78c9c0568497c93966e478d715d9afe7b00c,0768836fbb54867c7a5d697646a80b7da49241e8,,52.0,294.0,0.00041024655422,0.000691292845477,0.544195707471922,True,0.000902293317321,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,relu,211.0,5.0,10.0,15.0,True,False,,,,0.3388498425483703,0.5622227787971497,0.395104706287384,0.0581903010606765,FINISHED,,3986.957667827606,,0.0735688282924944,-0.1691192726708137,0.6817166318368915,121.20752767214424,rnn,rnn_rnn_rna,,186.505650020526
False,100,241.0,,0,49cdedf258ae7cf8797e42b10f16140d843c08c4,309f28db294789651a2f7d761cd9ab0ba8d301b7,,32.0,101.0,0.000705936659314,0.000187225359463,0.559040075053404,True,0.000741773633252,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,tanh,77.0,5.0,10.0,15.0,True,False,,,,0.1115034446120262,0.1610995233058929,0.0502402819693088,0.013807076960802,FINISHED,,3747.075854063034,,-0.3136469464176006,0.33391758177915,-0.2890024024732511,67.36633028149409,rnn,rnn_rnn_rna,,126.34471871455506
False,100,91.0,,0,898be596f576789c9bf2646681c79f75f78c578b,35eb62512d8e28340d811a4fa741bcd2dc591825,,43.0,436.0,0.000625324107909,0.000863646675718,0.521604279500738,False,0.000528507901101,True,4.0,relu,0.5,4.0,4.0,4.0,relu,"(3, 3)",32.0,1.0,tanh,197.0,5.0,10.0,15.0,True,False,,,,0.1278005540370941,0.1828703135251999,0.0885777324438095,0.0153109263628721,FINISHED,,9901.25104880333,,0.4683956619382809,1.2095630584831094,-0.3604509028646052,100.13019883393204,rnn,rnn_rnn_rna,,207.4217742689289
False,100,234.0,,1,2413008439358e9ab5c9484f52ab37acbaa47bd7,c7e51e444e8ef59f26ed85a8568c37f6fbe0312f,,43.0,298.0,0.000472214925162,0.000119594245938,0.656645560504258,True,0.000716112339351,True,4.0,relu,0.5,4.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,relu,186.0,5.0,10.0,15.0,True,False,,,,0.0950885564088821,0.1337917745113372,0.0397955067455768,0.0115977218374609,FINISHED,,9928.631828069689,,1.216206851751187,-0.3828832994279527,0.1119646434313244,101.20792544509251,rnn,rnn_rnn_rna,,254.1934359909122
False,100,234.0,,2,2413008439358e9ab5c9484f52ab37acbaa47bd7,581b10cc81d9e5f16c8bbd3358796f81f14d34c0,,43.0,298.0,0.000472214925162,0.000119594245938,0.656645560504258,True,0.000716112339351,True,4.0,relu,0.5,4.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,relu,186.0,5.0,10.0,15.0,True,False,,,,0.1071732267737388,0.1599170267581939,0.0579125136137008,0.0138575667515397,FINISHED,,4722.771240472794,,1.216206851751187,-0.3828832994279527,0.1119646434313244,101.20792544509251,rnn,rnn_rnn_rna,,254.1934359909122
False,100,234.0,,3,2413008439358e9ab5c9484f52ab37acbaa47bd7,243468486c32f615ad8f0c83e8ead903d4abb9eb,,43.0,298.0,0.000472214925162,0.000119594245938,0.656645560504258,True,0.000716112339351,True,4.0,relu,0.5,4.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,relu,186.0,5.0,10.0,15.0,True,False,,,,0.1345080286264419,0.194825530052185,0.072376862168312,0.0163827463984489,FINISHED,,7298.189520120621,,1.216206851751187,-0.3828832994279527,0.1119646434313244,101.20792544509251,rnn,rnn_rnn_rna,,254.1934359909122
False,100,126.0,,2,68da94917b68d6ed0e51fd768d729fdc6c51191f,aa5daa2315b72270d08c54deddeb95ce86d0bd30,,50.0,247.0,0.000746491405118,0.000649632899047,0.640961299212782,False,0.000850731176389,True,4.0,relu,0.5,4.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,relu,110.0,5.0,10.0,15.0,True,False,,,,0.1062854528427124,0.1550690233707428,0.0741428807377815,0.0133710717782378,FINISHED,,6083.730375051498,,-0.4998768323075626,0.8737903953853865,0.793922519005201,89.65264393763846,rnn,rnn_rnn_rna,,118.7349535656185
False,100,126.0,,3,68da94917b68d6ed0e51fd768d729fdc6c51191f,9ca4e5353941b216c8aec0f977fdaf074e70faa3,,50.0,247.0,0.000746491405118,0.000649632899047,0.640961299212782,False,0.000850731176389,True,4.0,relu,0.5,4.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,relu,110.0,5.0,10.0,15.0,True,False,,,,0.1176216751337051,0.171734020113945,0.0600596442818641,0.014512307010591,FINISHED,,7200.378079414368,,-0.4998768323075626,0.8737903953853865,0.793922519005201,89.65264393763846,rnn,rnn_rnn_rna,,118.7349535656185
False,100,126.0,,4,68da94917b68d6ed0e51fd768d729fdc6c51191f,cfb11803dcf044d31316bdcc30ff1828cda708fe,,50.0,247.0,0.000746491405118,0.000649632899047,0.640961299212782,False,0.000850731176389,True,4.0,relu,0.5,4.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,relu,110.0,5.0,10.0,15.0,True,False,,,,0.1031514033675193,0.1575164794921875,0.0696275606751442,0.0150141660124063,FINISHED,,4981.355931520462,,-0.4998768323075626,0.8737903953853865,0.793922519005201,89.65264393763846,rnn,rnn_rnn_rna,,118.7349535656185
False,100,182.0,,1,7a8dbeeee679dd021d5cbca39d2e1a97ddf12fe5,a3d939aa4587385f8e2a95c7fe9ce6353359fb56,,61.0,170.0,0.000254033814224,0.000744057210963,0.049742076815866,True,0.000308244911472,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,224.0,5.0,10.0,15.0,True,False,,,,0.0887548252940177,0.1221037730574607,0.0389541834592819,0.01054940931499,FINISHED,,8289.815874576569,,0.2279402960478744,-0.5070275458084399,0.2890784756592932,81.09615135426104,rnn,rnn_rnn_rna,,174.53981497739255
False,100,182.0,,2,7a8dbeeee679dd021d5cbca39d2e1a97ddf12fe5,aa49c5eb184f7cd1db90d107f9be7e8eac730ad6,,61.0,170.0,0.000254033814224,0.000744057210963,0.049742076815866,True,0.000308244911472,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,224.0,5.0,10.0,15.0,True,False,,,,0.3346604704856872,0.5532159805297852,0.4248493909835815,0.0572423674166202,FINISHED,,5541.59951376915,,0.2279402960478744,-0.5070275458084399,0.2890784756592932,81.09615135426104,rnn,rnn_rnn_rna,,174.53981497739255
