score,mean_epochs,std_score,nasa_score,mae,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
0.10823741555213928,14.0,0.0,0.013896098360419273,0.160129576921463,1699532474,False,1,47a6d0b7,2023-11-09_13-21-14,358.8926658630371,358.8926658630371,18258,gpu22,150.214.140.128,358.8926658630371,1,
0.22469888627529144,19.5,0.11646147072315216,0.036247129552066326,0.36307983100414276,1699533086,False,2,47a6d0b7,2023-11-09_13-31-26,611.8292837142944,970.7219495773315,18258,gpu22,150.214.140.128,970.7219495773315,2,
0.2628610630830129,16.333333333333332,0.10933840246107802,0.04350427103539308,0.4288693368434906,1699533352,False,3,47a6d0b7,2023-11-09_13-35-52,265.67599415779114,1236.3979437351227,18258,gpu22,150.214.140.128,1236.3979437351227,3,
0.22939129918813705,14.75,0.11102630307765682,0.03644302044995129,0.3670944981276989,1699533621,False,4,47a6d0b7,2023-11-09_13-40-21,269.7273271083832,1506.1252708435059,18258,gpu22,150.214.140.128,1506.1252708435059,4,
0.25179462432861327,15.4,0.10894543537694888,0.040886161662638185,0.4069970339536667,1699534076,False,5,47a6d0b7,2023-11-09_13-47-56,455.17085552215576,1961.2961263656616,18258,gpu22,150.214.140.128,1961.2961263656616,5,
0.25179462432861327,15.4,0.10894543537694888,0.040886161662638185,0.4069970339536667,1699534076,False,6,47a6d0b7,2023-11-09_13-47-56,0.0004780292510986328,1961.2966043949127,18258,gpu22,150.214.140.128,1961.2966043949127,6,
